代號,名稱,英文名稱,票面利率,轉換價格(元),轉換價格生效日期,轉換標的代碼,轉換標的名稱,轉換日期起,轉換日期迄,發行日期,掛牌日期,到期日,到期價格,到期殖利率,申請發行總額(百萬),實際發行總額(百萬),發行價格(元),最新餘額(百萬),還本年限,發行時轉換價格(元),承銷機構,過戶機構,提前償還日,提前償還日1,提前償還價格1,提前償還殖利率1,提前償還日2,提前償還價格2,提前償還殖利率2,提前償還日3,提前償還價格3,提前償還殖利率3,提前償還日4,提前償還價格4,提前償還殖利率4,最近提前償還日,最近提前償還價格,最近提前償還殖利率,債券擔保情形,重設平均天數3,重設轉換價格公式,停止受理轉換登記日期起,停止受理轉換登記日期訖,強制贖回日
67961,晉弘一,Medimaging Integrated Solution Inc.1st Domestic Unsecured Convertible bond,0.0,107.9,2025-08-25 00:00:00,6796.0,晉弘,2023-11-26 00:00:00,2026-08-25 00:00:00,2023-08-25 00:00:00,2023-08-25 00:00:00,2026-08-25 00:00:00,100.0,0.0,200.0,200.0,104.16,200.0,3.0,123.0,648T福邦證券,凱基證券股份有限公司股務代理部,無,2026-08-25 00:00:00,100.0,0.0,,,,,,,,,,2026-08-25 00:00:00,100.0,0.0,無,,,2025-12-09 00:00:00,2026-01-04 00:00:00,
68041,明係一,"Axman Enterprise Co., Ltd. 1st Unsecured Domestic Convertible Bond",0.0,62.2,2025-06-21 00:00:00,6804.0,明係,2023-09-20 00:00:00,2026-06-19 00:00:00,2023-06-19 00:00:00,2023-06-19 00:00:00,2026-06-19 00:00:00,100.75,0.2494,200.0,200.0,104.24,199.1,3.0,71.2,700T兆豐證券,兆豐證券股份有限公司股務代理部,無,2026-06-19 00:00:00,100.75,0.2494,,,,,,,,,,2026-06-19 00:00:00,100.75,0.2494,無,,,2025-12-01 00:00:00,2025-12-24 00:00:00,
68061,森崴能源一,"SHINFOX ENERGY CO., LTD. 1ST DOMESTIC SECURED CONVERTIBLE BOND",0.0,105.0,2025-08-29 00:00:00,6806.0,森崴能源,2024-02-23 00:00:00,2026-11-22 00:00:00,2023-11-22 00:00:00,2023-11-22 00:00:00,2026-11-22 00:00:00,100.0,0.0,3000.0,3000.0,105.76,2031.8,3.0,114.0,648T福邦證券,福邦證券股份有限公司股務代理部,無,2026-11-22 00:00:00,100.0,0.0,,,,,,,,,,2026-11-22 00:00:00,100.0,0.0,有，臺灣銀行股份有限公司土城分行等,,,2025-08-04 00:00:00,2025-08-29 00:00:00,
68211,聯寶一,"LinkCom Manufacturing Co.,LTD. 1st Unsecured Convertible Bond",0.0,43.06,2025-08-15 00:00:00,6821.0,聯寶,2025-11-16 00:00:00,2028-08-15 00:00:00,2025-08-15 00:00:00,2025-08-15 00:00:00,2028-08-15 00:00:00,100.0,0.0,300.0,300.0,100.0,300.0,3.0,43.06,585T統一綜合證券,統一綜合證券股務代理部,發行滿二年,2027-08-15 00:00:00,101.0,0.5,2028-08-15 00:00:00,100.0,0.0,,,,,,,2027-08-15 00:00:00,101.0,0.5,無,,,,,
68231,濾能一,GREENFILTEC LTD. 1st Unsecured Convertible Bond,0.0,78.6,2025-03-18 00:00:00,6823.0,濾能,2023-09-02 00:00:00,2026-06-01 00:00:00,2023-06-01 00:00:00,2023-06-01 00:00:00,2026-06-01 00:00:00,100.0,0.0,250.0,250.0,100.0,2.1,3.0,90.0,9A0T永豐金證券,中國信託商業銀行,發行滿二年,2025-06-01 00:00:00,102.01,1.0,2026-06-01 00:00:00,100.0,0.0,,,,,,,2026-06-01 00:00:00,100.0,0.0,無,,,2025-11-25 00:00:00,2025-12-24 00:00:00,
68301,汎銓一,"MSSCORPS CO., LTD. 1st Domestic Unsecured Convertible Bond",0.0,147.8,2025-07-15 00:00:00,6830.0,汎銓,2024-11-16 00:00:00,2027-08-15 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,2027-08-15 00:00:00,100.0,0.0,500.0,500.0,110.28,500.0,3.0,150.0,815T台新綜合證券,台新綜合證券股份有限公司股務代理部,發行滿二年,2026-08-15 00:00:00,100.0,0.0,2027-08-15 00:00:00,100.0,0.0,,,,,,,2026-08-15 00:00:00,100.0,0.0,無,,,2025-06-20 00:00:00,2025-07-15 00:00:00,
68351,圓裕一,"COMPLEX MICRO INTERCONNECTION CO.,LTD. 1st Unsecured Convertible Bond",0.0,48.8,2025-04-05 00:00:00,6835.0,圓裕,2025-02-02 00:00:00,2027-11-01 00:00:00,2024-11-01 00:00:00,2024-11-01 00:00:00,2027-11-01 00:00:00,100.0,0.0,600.0,600.0,106.95,600.0,3.0,50.8,中國信託綜合證券,台新綜合證券股務代理部,發行滿二年,2026-11-01 00:00:00,100.0,0.0,2027-11-01 00:00:00,100.0,0.0,,,,,,,2026-11-01 00:00:00,100.0,0.0,無,,,2025-04-27 00:00:00,2025-06-25 00:00:00,
68401,東研信超一,BTL Inc. 1st Domestic Unsecured Convertible Bond,0.0,65.7,2025-07-14 00:00:00,6840.0,東研信超,2024-08-28 00:00:00,2027-05-27 00:00:00,2024-05-27 00:00:00,2024-05-27 00:00:00,2027-05-27 00:00:00,101.51,0.5,200.0,200.0,105.36,199.5,3.0,73.4,845T康和綜合證券,永豐金證券股份有限公司股務代理部,無,2027-05-27 00:00:00,101.51,0.5,,,,,,,,,,2027-05-27 00:00:00,101.51,0.5,無,,,2025-06-19 00:00:00,2025-07-14 00:00:00,
68431,進典一,"JDV CONTROL VALVES CO., LTD. 1st Domestic Unsecured Convertible Bond",0.0,61.4,2025-08-04 00:00:00,6843.0,進典,2025-11-05 00:00:00,2028-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2028-08-04 00:00:00,100.0,0.0,300.0,300.0,101.83,300.0,3.0,61.4,9A0T永豐金證券,永豐金證券股份有限公司股務代理部,發行滿二年,2027-08-04 00:00:00,101.0025,0.5,2028-08-04 00:00:00,100.0,0.0,,,,,,,2027-08-04 00:00:00,101.0025,0.5,無,,,,,
68461,綠茵一,"GREENYN BIOTECHNOLOGY CO., LTD 1st Domestic Unsecured Convertible Bonds",0.0,80.4,2025-04-01 00:00:00,6846.0,綠茵,2025-06-14 00:00:00,2030-03-13 00:00:00,2025-03-13 00:00:00,2025-03-13 00:00:00,2030-03-13 00:00:00,100.0,0.0,350.0,350.0,100.0,349.0,5.0,83.8,960T富邦綜合證券,福邦證券股份有限公司,發行滿三年,2028-03-13 00:00:00,101.5075,0.5,2030-03-13 00:00:00,100.0,0.0,,,,,,,2028-03-13 00:00:00,101.5075,0.5,無,,,2025-04-22 00:00:00,2025-06-20 00:00:00,
68462,綠茵二,"GREENYN BIOTECHNOLOGY CO., LTD 2nd Domestic Unsecured Convertible Bonds",0.0,78.0,2025-04-01 00:00:00,6846.0,綠茵,2025-06-26 00:00:00,2030-03-25 00:00:00,2025-03-25 00:00:00,2025-03-25 00:00:00,2030-03-25 00:00:00,100.0,0.0,350.0,350.0,105.38,350.0,5.0,81.3,960T富邦綜合證券,福邦證券股份有限公司,發行滿三年,2028-03-25 00:00:00,101.5075,0.5,2030-03-25 00:00:00,100.0,0.0,,,,,,,2028-03-25 00:00:00,101.5075,0.5,無,,,,,
68541,錼創科技一KY創,PlayNitride Inc. 1st Secured Convertible Bond,0.0,248.3,2025-03-28 00:00:00,6854.0,錼創科技-KY創,2025-05-28 00:00:00,2028-02-27 00:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,2028-02-27 00:00:00,100.0,0.0,800.0,800.0,100.0,800.0,3.0,250.9,616T中國信託綜合證券,元大證券股份有限公司股務代理部,發行滿二年,2027-02-27 00:00:00,101.0025,0.5,2028-02-27 00:00:00,100.0,0.0,,,,,,,2027-02-27 00:00:00,101.0025,0.5,有，中國信託商業銀行,,,2025-04-29 00:00:00,2025-06-27 00:00:00,
68631,永道一KY,"Arizon RFID Technology (Cayman) Co., Ltd. 1st Unsecured Convertible Bond",0.0,294.9,2025-08-01 00:00:00,6863.0,永道-KY,2025-01-16 00:00:00,2027-10-15 00:00:00,2024-10-15 00:00:00,2024-10-15 00:00:00,2027-10-15 00:00:00,100.0,0.0,1000.0,1000.0,111.46,1000.0,3.0,305.5,960T富邦綜合證券,永豐金證券股務代理部,無,2027-10-15 00:00:00,100.0,0.0,,,,,,,,,,2027-10-15 00:00:00,100.0,0.0,無,,,2025-07-07 00:00:00,2025-08-01 00:00:00,
68701,騰雲一,TURN CLOUD TECHNOLOGY SERVICE INC.1st Domestic Unsecured Convertible Bonds,0.0,238.2,2025-09-10 00:00:00,6870.0,騰雲,2025-03-06 00:00:00,2029-12-05 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,2029-12-05 00:00:00,100.0,0.0,350.0,350.0,101.0,350.0,5.0,248.5,980T元大證券,福邦證券股份有限公司股務代理部,發行滿三年,2027-12-05 00:00:00,100.0,0.0,2029-12-05 00:00:00,100.0,0.0,,,,,,,2027-12-05 00:00:00,100.0,0.0,無,,,2025-08-18 00:00:00,2025-09-10 00:00:00,
68702,騰雲二,TURN CLOUD TECHNOLOGY SERVICE INC.2nd Domestic Unsecured Convertible Bonds,0.0,226.9,2025-09-10 00:00:00,6870.0,騰雲,2025-03-06 00:00:00,2029-12-05 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,2029-12-05 00:00:00,100.0,0.0,350.0,350.0,112.33,350.0,5.0,236.6,980T元大證券,福邦證券股份有限公司股務代理部,發行滿三年,2027-12-05 00:00:00,100.0,0.0,2029-12-05 00:00:00,100.0,0.0,,,,,,,2027-12-05 00:00:00,100.0,0.0,無,,,2025-08-18 00:00:00,2025-09-10 00:00:00,
68731,泓德能源一,"HD Renewable Energy Co., Ltd. 1st Unsecured Convertible Bond",0.0,95.4,2025-08-03 00:00:00,6873.0,泓德能源,2023-12-29 00:00:00,2026-09-28 00:00:00,2023-09-28 00:00:00,2023-09-28 00:00:00,2026-09-28 00:00:00,100.0,0.0,1000.0,1000.0,100.5,23.5,3.0,120.0,980T元大證券,元大證券股份有限公司股務代理部,發行滿二年,2025-09-28 00:00:00,102.01,1.0,2026-09-28 00:00:00,100.0,0.0,,,,,,,2026-09-28 00:00:00,100.0,0.0,無,,,2025-07-09 00:00:00,2025-08-03 00:00:00,
68732,泓德能源二,"HD Renewable Energy Co., Ltd. 2nd Unsecured Convertible Bond",0.0,215.4,2025-08-03 00:00:00,6873.0,泓德能源,2025-08-30 00:00:00,2030-05-29 00:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,2030-05-29 00:00:00,100.0,0.0,3000.0,3000.0,100.5,3000.0,5.0,246.0,980T元大證券,元大證券股份有限公司股務代理部,發行滿三年,2028-05-29 00:00:00,101.5075,0.5,2030-05-29 00:00:00,100.0,0.0,,,,,,,2028-05-29 00:00:00,101.5075,0.5,無,,,,,
68741,倍力一,"M-POWER INFORMATION Co., LTD. 1st Unsecured Convertible Bond",0.0,103.0,2025-08-13 00:00:00,6874.0,倍力,2025-02-05 00:00:00,2027-11-04 00:00:00,2024-11-04 00:00:00,2024-11-04 00:00:00,2027-11-04 00:00:00,100.0,0.0,300.0,300.0,101.0,300.0,3.0,108.0,960T富邦綜合證券,富邦綜合證券股務代理機構,發行滿二年,2026-11-04 00:00:00,100.0,0.0,2027-11-04 00:00:00,100.0,0.0,,,,,,,2026-11-04 00:00:00,100.0,0.0,無,,,2025-07-21 00:00:00,2025-08-13 00:00:00,
68901,來億一KY,"Lai Yih Footwear Co., Ltd. 1st Unsecured Convertible Bond",0.0,246.4,2025-11-28 00:00:00,6890.0,來億-KY,2026-03-01 00:00:00,2028-11-28 00:00:00,2025-11-28 00:00:00,2025-11-28 00:00:00,2028-11-28 00:00:00,100.0,0.0,4500.0,4500.0,100.0,4500.0,3.0,246.4,960T富邦綜合證券,中國信託商業銀行代理部,無,2028-11-28 00:00:00,100.0,0.0,,,,,,,,,,2028-11-28 00:00:00,100.0,0.0,無,,,,,
69571,裕慶一KY,"Horizon Fixture Group Co., Ltd. 1st Unsecured Convertible Bond",0.0,190.0,2025-10-02 00:00:00,6957.0,裕慶-KY,2026-01-03 00:00:00,2028-10-02 00:00:00,2025-10-02 00:00:00,2025-10-02 00:00:00,2028-10-02 00:00:00,100.0,0.0,1000.0,1000.0,100.5,1000.0,3.0,190.0,920T凱基證券,中國信託商業銀行股務代理部,發行滿二年,2027-10-02 00:00:00,100.0,0.0,2028-10-02 00:00:00,100.0,0.0,,,,,,,2027-10-02 00:00:00,100.0,0.0,無,,,,,
69821,大井泵浦一,"Walrus Pump CO., LTD. 1st Unsecured Convertible Bond",0.0,63.6,2025-07-23 00:00:00,6982.0,大井泵浦,2025-10-24 00:00:00,2028-07-23 00:00:00,2025-07-23 00:00:00,2025-07-23 00:00:00,2028-07-23 00:00:00,100.0,0.0,300.0,300.0,100.0,299.4,3.0,63.6,9A0T永豐金證券,華南永昌證券股務代理部,發行滿二年,2027-07-23 00:00:00,100.0,0.0,2028-07-23 00:00:00,100.0,0.0,,,,,,,2027-07-23 00:00:00,100.0,0.0,無,,,,,
69822,大井泵浦二,"Walrus Pump CO., LTD. 2nd Unsecured Convertible Bond",0.0,61.8,2025-08-04 00:00:00,6982.0,大井泵浦,2025-11-05 00:00:00,2028-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2028-08-04 00:00:00,100.0,0.0,200.0,200.0,100.0,200.0,3.0,61.8,9A0T永豐金證券,華南永昌證券股務代理部,發行滿二年,2027-08-04 00:00:00,100.0,0.0,2028-08-04 00:00:00,100.0,0.0,,,,,,,2027-08-04 00:00:00,100.0,0.0,無,,,,,
74022,邑錡二,Brinno Incorporated 2nd Domestic Unsecured Convertible Bond,0.0,97.6,2025-09-02 00:00:00,7402.0,邑錡,2025-12-03 00:00:00,2028-09-02 00:00:00,2025-09-02 00:00:00,2025-09-02 00:00:00,2028-09-02 00:00:00,100.0,0.0,400.0,400.0,100.0,400.0,3.0,97.6,585T統一綜合證券,台新證券股務代理部,發行滿二年,2027-09-02 00:00:00,102.01,1.0,2028-09-02 00:00:00,100.0,0.0,,,,,,,2027-09-02 00:00:00,102.01,1.0,無,,,,,
75561,意德士一永,YEEDEX ELECTRONIC CORPORATION 1st Domestic Unsecured Convertible Bond,0.0,180.9,2025-09-09 00:00:00,7556.0,意德士,2025-11-13 00:00:00,2028-08-12 00:00:00,2025-08-12 00:00:00,2025-08-12 00:00:00,2028-08-12 00:00:00,100.0,0.0,100.0,100.0,101.0,100.0,3.0,182.0,980T元大證券,永豐金證券股份有限公司股務代理部,無,2028-08-12 00:00:00,100.0,0.0,,,,,,,,,,2028-08-12 00:00:00,100.0,0.0,無,,,,,
75562,意德士二,YEEDEX ELECTRONIC CORPORATION 2nd Domestic Unsecured Convertible Bond,0.0,177.4,2025-09-09 00:00:00,7556.0,意德士,2025-11-16 00:00:00,2028-08-15 00:00:00,2025-08-15 00:00:00,2025-08-15 00:00:00,2028-08-15 00:00:00,100.0,0.0,200.0,200.0,109.25,200.0,3.0,178.5,980T元大證券,永豐金證券股份有限公司股務代理部,無,2028-08-15 00:00:00,100.0,0.0,,,,,,,,,,2028-08-15 00:00:00,100.0,0.0,無,,,,,
77131,威力德生醫一,"WeLeader Biomedical Co.,Ltd. 1st Domestic Unsecured Convertible Bond",0.0,73.9,2025-10-20 00:00:00,7713.0,威力德生醫,2026-01-21 00:00:00,2028-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2028-10-20 00:00:00,101.0537,0.35,500.0,500.0,103.84,500.0,3.0,73.9,815T台新綜合證券,元大證券股份有限公司股務代理部,發行滿二年,2027-10-20 00:00:00,101.0025,0.5,2028-10-20 00:00:00,101.0537,0.35,,,,,,,2027-10-20 00:00:00,101.0025,0.5,無,,,,,
80273,鈦昇三,E&R ENGINEERING CORP. 3rd Unsecured  Convertible  Bond,0.0,64.74,2024-04-09 00:00:00,8027.0,鈦昇,2022-10-14 00:00:00,2027-07-13 00:00:00,2022-07-13 00:00:00,2022-07-13 00:00:00,2027-07-13 00:00:00,100.0,0.0,1000.0,1000.0,101.0,357.4,5.0,67.6,611T台中銀證券,永豐金證券股份有限公司股務代理部,發行滿三、四年,2025-07-13 00:00:00,101.5075,0.5,2026-07-13 00:00:00,102.0151,0.5,2027-07-13 00:00:00,100.0,0.0,,,,2026-07-13 00:00:00,102.0151,0.5,無,,,2025-04-14 00:00:00,2025-06-12 00:00:00,
80282,昇陽半導體二,Phoenix Silicon International Corporation 2nd Domestic Unsecured Convertible Bond,0.0,138.0,2025-06-24 00:00:00,8028.0,昇陽半導體,2025-04-23 00:00:00,2030-01-22 00:00:00,2025-01-22 00:00:00,2025-01-22 00:00:00,2030-01-22 00:00:00,100.0,0.0,2000.0,2000.0,103.5,1680.3,5.0,140.3,9A0T永豐金證券,福邦證券股務代理部,無,2030-01-22 00:00:00,100.0,0.0,,,,,,,,,,2030-01-22 00:00:00,100.0,0.0,無,,,2025-05-29 00:00:00,2025-06-24 00:00:00,
80506,廣積六,IBASE TECHNOLOGY INC. Domestic 6th Unsecured Convertible Bonds,0.0,63.3,2025-07-26 00:00:00,8050.0,廣積,2023-02-23 00:00:00,2027-11-22 00:00:00,2022-11-22 00:00:00,2022-11-22 00:00:00,2027-11-22 00:00:00,100.0,0.0,1600.0,1600.0,100.0,757.7,5.0,75.0,815T台新綜合證券,台新綜合證券股份有限公司股務代理部,發行滿二、三年,2024-11-22 00:00:00,100.5,0.25,2025-11-22 00:00:00,100.75,0.25,2027-11-22 00:00:00,100.0,0.0,,,,2027-11-22 00:00:00,100.0,0.0,無,,,2025-07-01 00:00:00,2025-07-26 00:00:00,
80872,麗升能源二,LEADSUN GREENTECH CORPORATION 2nd Domestic Unsecured Convertible Bond,0.0,39.4,2025-09-08 00:00:00,8087.0,麗升能源,2025-08-03 00:00:00,2028-05-02 00:00:00,2025-05-02 00:00:00,2025-05-02 00:00:00,2028-05-02 00:00:00,103.0301,1.0,500.0,500.0,100.0,497.9,3.0,40.4,700T兆豐證券,富邦綜合證券股份有限公司股務代理部,發行滿二年,2027-05-02 00:00:00,102.01,1.0,2028-05-02 00:00:00,103.0301,1.0,,,,,,,2027-05-02 00:00:00,102.01,1.0,無,,,2025-08-14 00:00:00,2025-09-08 00:00:00,
80914,翔名四,FEEDBACK TECHNOLOGY CORP. 4th Domestic Unsecured Convertible Bond,0.0,127.0,2025-04-22 00:00:00,8091.0,翔名,2024-11-16 00:00:00,2027-08-15 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,2027-08-15 00:00:00,100.0,0.0,550.0,550.0,100.5,550.0,3.0,136.0,884T玉山綜合證券,福邦證券股份有限公司,發行滿二年,2026-08-15 00:00:00,100.25,0.125,2027-08-15 00:00:00,100.0,0.0,,,,,,,2026-08-15 00:00:00,100.25,0.125,無,,,2025-03-26 00:00:00,2025-06-16 00:00:00,
80924,建暐四,Chien Wei Precise Technology CORP 4th Domestic Convertible Bond,0.0,14.5,2024-03-11 00:00:00,8092.0,建暐,2024-06-12 00:00:00,2027-03-11 00:00:00,2024-03-11 00:00:00,2024-03-11 00:00:00,2027-03-11 00:00:00,100.0,0.0,170.0,170.0,139.45,92.4,3.0,14.5,國票綜合證券股份有限公司,統一綜合證券股份有限公司股務代理部,發行滿二年,2026-03-11 00:00:00,101.0025,0.5,2027-03-11 00:00:00,100.0,0.0,,,,,,,2026-03-11 00:00:00,101.0025,0.5,有，陽信商業銀行,,,2025-04-20 00:00:00,2025-06-18 00:00:00,
81042,錸寶二,RiTdisplay Corporation 2nd Unsecured Convertible Bond,0.0,69.98,2025-10-09 00:00:00,8104.0,錸寶,2022-04-12 00:00:00,2027-01-11 00:00:00,2022-01-11 00:00:00,2022-01-11 00:00:00,2027-01-11 00:00:00,100.0,0.0,600.0,600.0,100.0,82.8,5.0,80.5,648T福邦證券,台新綜合證券股份有限公司股務代理部,發行滿三年,2025-01-11 00:00:00,101.51,0.5,2027-01-11 00:00:00,100.0,0.0,,,,,,,2027-01-11 00:00:00,100.0,0.0,無,,,2025-08-28 00:00:00,2025-09-22 00:00:00,
81473,正淩三,NEXTRONICS ENGINEERING CORP. 3rd Domestic Unsecured Convertible Bond,0.0,132.1,2025-07-16 00:00:00,8147.0,正淩,2025-01-04 00:00:00,2027-10-03 00:00:00,2024-10-03 00:00:00,2024-10-03 00:00:00,2027-10-03 00:00:00,100.0,0.0,300.0,300.0,117.36,298.8,3.0,134.6,616T中國信託綜合證券,群益金鼎證券(股)公司股務代理部,無,2027-10-03 00:00:00,100.0,0.0,,,,,,,,,,2027-10-03 00:00:00,100.0,0.0,無,,,2025-06-23 00:00:00,2025-07-16 00:00:00,
81551,博智一,"ALLIED CIRCUIT CO.,LTD 1st Domestic Unsecured Convertible Bond",0.0,121.6,2025-07-02 00:00:00,8155.0,博智,2025-04-11 00:00:00,2030-01-10 00:00:00,2025-01-10 00:00:00,2025-01-10 00:00:00,2030-01-10 00:00:00,100.0,0.0,1000.0,1000.0,105.0,970.0,5.0,126.8,920T凱基證券,中國信託商業銀行股份有限公司股務代理部,發行滿三年,2028-01-10 00:00:00,100.0,0.0,2030-01-10 00:00:00,100.0,0.0,,,,,,,2028-01-10 00:00:00,100.0,0.0,無,,,2025-06-09 00:00:00,2025-07-02 00:00:00,
81714,天宇四,FORMOSA ELECTRONIC INDUSTRIES INC. FORTH SECURED CONVERTIABLE BONDS,0.0,30.5,2025-05-23 00:00:00,8171.0,天宇,2025-02-13 00:00:00,2027-11-12 00:00:00,2024-11-12 00:00:00,2024-11-12 00:00:00,2027-11-12 00:00:00,100.0,0.0,250.0,250.0,112.44,250.0,3.0,33.8,611T台中銀證券,福邦證券股份股務代理部,無,2027-11-12 00:00:00,100.0,0.0,,,,,,,,,,2027-11-12 00:00:00,100.0,0.0,有，板信商業銀行、台中商業銀行,,,2025-04-28 00:00:00,2025-06-26 00:00:00,
81715,天宇五,FORMOSA ELECTRONIC INDUSTRIES INC. FIFTH UNSECURED CONVERTIABLE BONDS,0.0,32.4,2025-05-23 00:00:00,8171.0,天宇,2025-02-15 00:00:00,2027-11-14 00:00:00,2024-11-14 00:00:00,2024-11-14 00:00:00,2027-11-14 00:00:00,101.5075,0.5,250.0,250.0,100.5,236.9,3.0,35.9,611T台中銀證券,福邦證券股份股務代理部,無,2027-11-14 00:00:00,101.5075,0.5,,,,,,,,,,2027-11-14 00:00:00,101.5075,0.5,無,,,2025-04-28 00:00:00,2025-06-26 00:00:00,
82551,朋程一,Actron Technology Corporation 1st Unsecured Convertible Bond,0.0,196.2,2025-07-22 00:00:00,8255.0,朋程,2023-11-10 00:00:00,2026-08-09 00:00:00,2023-08-09 00:00:00,2023-08-09 00:00:00,2026-08-09 00:00:00,100.0,0.0,800.0,800.0,100.5,799.9,3.0,210.0,元大證券股份有限公司,元大證券股份有限公司股務代理部,無,2026-08-09 00:00:00,100.0,0.0,,,,,,,,,,2026-08-09 00:00:00,100.0,0.0,無,,,2025-06-27 00:00:00,2025-07-22 00:00:00,
82992,群聯二,Phison Electronics Corporation domestic 2nd Unsecured Convertible Bonds,0.0,550.5,2025-07-07 00:00:00,8299.0,群聯,2024-04-24 00:00:00,2029-01-23 00:00:00,2024-01-23 00:00:00,2024-01-23 00:00:00,2029-01-23 00:00:00,100.0,0.0,6000.0,6000.0,101.0,4282.7,5.0,588.0,920T凱基證券,宏遠證券股份有限公司股務代理部,發行滿三年,2027-01-23 00:00:00,100.0,0.0,,,,,,,,,,2027-01-23 00:00:00,100.0,0.0,無,,,2025-11-27 00:00:00,2025-12-22 00:00:00,2026-01-22
83742,羅昇二,"Ace Pillar Co., Ltd. 2nd Domestic Unsecured Convertible Bond",0.0,132.5,2025-07-21 00:00:00,8374.0,羅昇,2025-02-16 00:00:00,2027-11-15 00:00:00,2024-11-15 00:00:00,2024-11-15 00:00:00,2027-11-15 00:00:00,100.0,0.0,500.0,500.0,107.06,500.0,3.0,133.1,815T台新綜合證券,台新證券股務代理部,無,2027-11-15 00:00:00,100.0,0.0,,,,,,,,,,2027-11-15 00:00:00,100.0,0.0,無,,,2025-06-26 00:00:00,2025-07-21 00:00:00,
84041,百和興業一KY,PAIHO SHIH HOLDINGS CORPORATION 1st Secured Convertible Bond,0.0,26.8,2025-10-03 00:00:00,8404.0,百和興業-KY,2026-01-04 00:00:00,2028-10-03 00:00:00,2025-10-03 00:00:00,2025-10-03 00:00:00,2028-10-03 00:00:00,100.0,0.0,1200.0,1000.0,101.83,1000.0,3.0,26.8,616T中國信託綜合證券,中國信託商業銀行代理部,發行滿二年,2027-10-03 00:00:00,100.0,0.0,2028-10-03 00:00:00,100.0,0.0,,,,,,,2027-10-03 00:00:00,100.0,0.0,有，王道銀行、玉山銀行、安泰銀行、上海商銀、東亞銀行以、台新銀行,,,,,
84113,福貞三KY,Kingcan Holdings Limited 3rd Secured Convertible Bond,0.0,13.3,2025-08-01 00:00:00,8411.0,福貞-KY,2025-11-02 00:00:00,2030-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2030-08-01 00:00:00,100.0,0.0,1200.0,1200.0,100.0,1200.0,5.0,13.3,815T台新綜合證券,永豐金證券股務代理部,發行滿三年,2028-08-01 00:00:00,100.7519,0.25,2030-08-01 00:00:00,100.0,0.0,,,,,,,2028-08-01 00:00:00,100.7519,0.25,有，玉山商業銀行股份有限公司,,,,,
84221,可寧衛一,Cleanaway Co. Ltd. 1st domestic unsecured Convertible Bond,0.0,14.6,2025-11-14 00:00:00,8422.0,可寧衛*,2023-02-23 00:00:00,2027-11-22 00:00:00,2022-11-22 00:00:00,2022-11-22 00:00:00,2027-11-22 00:00:00,102.5251,0.5,2500.0,2500.0,102.37,1770.2,5.0,170.0,815T台新綜合證券,台新綜合證券股份有限公司股務代理部,發行滿三年,2025-11-22 00:00:00,100.7519,0.25,2027-11-22 00:00:00,102.5251,0.5,,,,,,,2027-11-22 00:00:00,102.5251,0.5,無,,,2025-08-15 00:00:00,2025-11-14 00:00:00,
84222,可寧衛二,Cleanaway Co. Ltd. 2nd domestic unsecured Convertible Bond,0.0,19.0,2025-11-14 00:00:00,8422.0,可寧衛*,2025-07-08 00:00:00,2030-04-07 00:00:00,2025-04-07 00:00:00,2025-04-07 00:00:00,2030-04-07 00:00:00,105.101,1.0,2000.0,2000.0,101.0,2000.0,5.0,200.0,815T台新綜合證券,台新綜合證券股份有限公司股務代理部,發行滿三年,2028-04-07 00:00:00,100.0,0.0,2030-04-07 00:00:00,105.101,1.0,,,,,,,2028-04-07 00:00:00,100.0,0.0,無,,,2025-08-15 00:00:00,2025-11-14 00:00:00,
84331,弘帆一,"BON FAME CO., LTD. FIRST UNSECURED CONVERTIBLE BOND",0.0,63.2,2025-05-03 00:00:00,8433.0,弘帆,2023-06-08 00:00:00,2026-03-07 00:00:00,2023-03-07 00:00:00,2023-03-07 00:00:00,2026-03-07 00:00:00,100.0,0.0,300.0,300.0,101.0,126.9,3.0,77.2,068T玉山商業銀行,富邦綜合證券(股)公司股務代理部,發行滿二年,2025-03-07 00:00:00,100.5,0.25,2026-03-07 00:00:00,100.0,0.0,,,,,,,2026-03-07 00:00:00,100.0,0.0,無,,,2025-04-08 00:00:00,2025-06-27 00:00:00,
